zip,lat,lng,population
28701,35.70558,-82.64096,5432
78593,26.26999,-97.82187,5432
14867,42.34243,-76.61461,5431
53950,43.90477,-90.13463,5431
74436,35.80034,-95.70175,5431
43907,40.25697,-81.0205,5430
18041,40.41742,-75.51306,5429
54739,44.86177,-91.70097,5429
6237,41.69387,-72.30722,5428
6791,41.75509,-73.05838,5428
56307,45.62666,-94.58769,5428
20036,38.90705,-77.04155,5426
48216,42.32637,-83.07927,5426
17370,40.1174,-76.78124,5423
51054,42.37832,-96.33159,5423
83455,43.60638,-111.14077,5423
14590,43.24533,-76.83099,5420
30520,34.33833,-83.08661,5418
44504,41.12327,-80.65363,5418
60957,40.44037,-88.13977,5418
95222,38.06127,-120.61791,5418
6441,41.46674,-72.58038,5417
57022,43.85081,-96.7327,5417
62448,38.96741,-88.17988,5417
1840,42.70695,-71.16014,5416
77360,30.8471,-95.11394,5415
49228,41.8039,-83.88247,5413
72360,34.75352,-90.78875,5411
21639,38.96533,-75.7928,5410
22520,38.11651,-76.80634,5410
56164,44.04936,-96.33361,5410
29805,33.6495,-81.61044,5409
76044,32.42961,-97.54286,5407
83869,47.98095,-116.89239,5407
29048,33.39057,-80.29702,5406
29583,33.9724,-79.57045,5406
71417,31.51611,-92.65361,5406
17820,40.9011,-76.40783,5405
21773,39.53725,-77.55301,5404
89820,40.43192,-116.97134,5403
79088,34.57463,-101.69315,5401
1944,42.58154,-70.76825,5400
24279,37.10383,-82.61909,5400
8542,40.35452,-74.66064,5399
38225,36.31764,-88.67937,5398
66713,37.03323,-94.78637,5398
46181,39.38044,-86.16119,5397
63461,39.79757,-91.55577,5395
3033,42.74643,-71.67054,5394
32130,29.15704,-81.34501,5393
14551,43.21886,-77.04596,5392
53080,43.40733,-87.98789,5388
43620,41.66519,-83.5547,5386
54229,44.56411,-87.82081,5386
87068,34.90354,-106.64321,5386
14727,42.2129,-78.29358,5385
16673,40.30671,-78.39026,5385
8059,39.88462,-75.09309,5380
89419,40.34309,-118.29831,5380
8327,39.25458,-74.94657,5379
67432,39.33503,-97.17997,5379
32628,29.65471,-83.16247,5377
45697,38.9352,-83.66525,5375
83655,43.95135,-116.79171,5375
52726,41.50092,-90.78419,5374
79363,33.70769,-102.03804,5374
92363,34.70863,-114.57562,5374
3071,42.74892,-71.8747,5373
68066,41.18451,-96.61996,5373
71742,33.83435,-92.44545,5373
33538,28.84679,-82.18218,5371
6026,41.94242,-72.74093,5370
76834,31.87885,-99.46843,5370
43777,39.81896,-82.08543,5369
80136,39.80729,-104.29613,5369
52772,41.75006,-91.14083,5368
31803,32.30501,-84.51682,5367
66739,37.12084,-94.66595,5365
35224,33.52965,-86.94518,5362
23089,37.47593,-76.91212,5361
43143,39.71801,-83.29672,5361
36016,31.84562,-85.4255,5360
47353,39.62757,-84.92057,5360
71665,33.93812,-92.13163,5359
95470,39.30019,-123.22984,5359
43783,39.80389,-82.28878,5358
44272,41.08691,-81.18244,5358
74881,35.72136,-97.08264,5358
3603,43.25339,-72.38059,5357
46121,39.67776,-86.67345,5357
77879,30.40078,-96.49378,5357
1740,42.43616,-71.60728,5356
63023,38.2659,-90.71292,5355
10502,41.01126,-73.8409,5351
65686,36.62275,-93.43625,5351
46989,40.45056,-85.48115,5350
7632,40.88227,-73.94672,5349
21152,39.54905,-76.68107,5349
54484,44.79988,-90.07962,5349
59034,45.70121,-107.7078,5348
28163,35.20702,-80.4285,5347
46601,41.67065,-86.252,5347
54742,44.76319,-91.2722,5347
24651,37.07732,-81.50054,5346
32732,28.74565,-81.10563,5345
77358,30.55061,-95.45419,5345
21111,39.57568,-76.58089,5343
37738,35.67125,-83.47641,5343
32113,29.39836,-82.08127,5341
53805,43.14236,-90.68445,5336
4009,44.04791,-70.73632,5335
19102,39.95301,-75.16544,5335
44430,41.24011,-80.90804,5335
98443,47.20522,-122.37592,5335
24586,36.60776,-79.2828,5334
76633,31.6857,-97.32503,5334
12025,43.09142,-74.11924,5331
20714,38.71813,-76.53987,5331
29634,34.67517,-82.83978,5329
1035,42.35563,-72.5692,5328
37818,36.18581,-82.97233,5328
93609,36.52616,-119.86388,5328
78059,29.19236,-98.84143,5327
23974,36.97323,-78.24549,5326
38363,35.68625,-88.11051,5326
49270,41.86864,-83.68206,5325
83110,42.72421,-110.90108,5325
62225,38.54065,-89.85503,5323
35550,33.74249,-87.16534,5322
59634,46.43583,-112.00986,5320
19066,40.0022,-75.2489,5319
55992,44.30557,-92.6827,5319
61231,41.2128,-90.72294,5319
21826,38.32077,-75.62353,5317
70462,30.3656,-90.58368,5317
44842,40.64903,-82.22498,5315
89705,39.09003,-119.83689,5315
24064,37.37237,-79.7759,5314
57262,45.67288,-97.06641,5314
65689,37.13665,-92.09794,5309
97119,45.4717,-123.20781,5309
54110,44.18533,-88.08105,5308
74053,36.43419,-95.73282,5308
29142,33.46491,-80.52329,5307
92315,34.22011,-116.95301,5307
5465,44.45882,-72.93058,5306
39150,31.99264,-90.98487,5305
13159,42.80321,-76.11545,5303
74954,35.41596,-94.49043,5303
54114,45.25254,-88.12197,5302
3870,43.0157,-70.76052,5299
28344,35.16506,-78.63139,5299
78390,28.00198,-97.35631,5299
45416,39.80754,-84.25774,5298
52031,42.24874,-90.48922,5298
74523,34.25171,-95.60018,5298
8853,40.52879,-74.74246,5297
13624,44.22284,-76.09736,5297
24482,38.20502,-78.99706,5297
39840,31.78874,-84.75986,5297
63764,37.32944,-89.9837,5297
10913,41.06845,-73.95574,5294
39145,32.33862,-89.79819,5293
60040,42.20652,-87.81274,5293
73529,34.34146,-97.94619,5293
72744,35.96287,-94.43851,5291
47043,38.7949,-85.10009,5290
78962,29.66951,-96.73815,5290
62561,39.86754,-89.50498,5289
20637,38.52577,-76.77897,5288
17560,39.91117,-76.22712,5287
6359,41.46966,-71.87546,5286
33620,28.06112,-82.41172,5286
17066,40.35885,-77.85892,5284
27891,36.09968,-77.74103,5284
56544,46.75894,-95.59693,5281
54829,45.5592,-92.06603,5280
23930,37.17468,-78.09608,5279
85701,32.21702,-110.97138,5279
14432,42.95696,-77.14333,5277
14505,43.15846,-77.17503,5277
3452,42.82922,-72.05962,5275
33890,27.4558,-81.68354,5274
72417,35.91994,-90.54791,5274
78361,27.08457,-98.73973,5273
34269,27.08865,-81.9639,5272
39066,32.30188,-90.60502,5272
76802,31.7194,-98.8949,5271
53726,43.07036,-89.4223,5270
42567,37.26441,-84.60454,5268
71644,34.11045,-91.71213,5268
74059,35.95736,-97.06255,5266
16833,40.94158,-78.57862,5265
27349,35.89845,-79.41202,5265
34945,27.45219,-80.55213,5265
75559,33.49929,-94.63931,5263
42726,37.42423,-86.15035,5260
75459,33.52988,-96.6831,5260
98439,47.13164,-122.49603,5260
22427,38.07177,-77.28624,5259
43465,41.56593,-83.50489,5259
36250,33.76564,-85.89675,5258
46979,40.42759,-86.27737,5257
8559,40.4387,-74.9716,5252
72065,34.52102,-92.28648,5252
45856,41.11452,-83.99917,5251
50441,42.73938,-93.22146,5251
8230,39.20381,-74.70342,5250
47452,38.6422,-86.41901,5249
18610,41.05959,-75.53226,5247
17509,39.90923,-76.03073,5246
47390,40.20625,-84.84671,5246
61252,41.8435,-90.12272,5246
79036,35.59727,-101.54826,5245
7082,40.92643,-74.34524,5244
38916,33.81815,-89.35158,5244
81435,37.90014,-107.92397,5243
48893,43.68329,-84.97805,5242
47124,38.36591,-86.00523,5241
16314,41.51895,-80.06782,5240
30558,34.2683,-83.56787,5240
55363,45.04385,-93.91352,5240
40312,37.84386,-83.93013,5238
55321,45.08406,-94.193,5238
56085,44.29279,-94.73547,5237
14801,42.09718,-77.28461,5234
72416,35.95731,-90.79699,5233
1741,42.53001,-71.35128,5232
48811,43.18226,-84.85518,5230
79536,32.47333,-100.02859,5230
67101,37.78489,-97.46356,5228
21638,38.94513,-76.20263,5227
37032,36.52518,-87.01647,5227
42366,37.72404,-86.93988,5227
98812,48.13119,-119.80687,5227
45710,39.19763,-82.22574,5226
41175,38.64574,-82.97791,5221
37085,35.95308,-86.27912,5220
35175,34.43731,-86.51673,5218
47031,39.12872,-85.15333,5218
92590,33.48391,-117.22075,5215
17233,39.95118,-78.00406,5214
45830,40.90616,-84.09213,5212
4071,43.89598,-70.48133,5211
97032,45.17949,-122.78559,5210
1984,42.60078,-70.8826,5208
73179,35.4231,-97.64521,5206
30411,32.1254,-82.79362,5205
16229,40.71624,-79.64567,5203
35117,33.67085,-86.89678,5203
87529,36.45001,-105.66147,5203
37665,36.57951,-82.57304,5202
84101,40.75628,-111.89996,5202
47932,40.12764,-87.40761,5201
48133,41.78428,-83.48816,5201
60551,41.52463,-88.68992,5200
90290,34.09725,-118.6125,5200
14108,43.26365,-78.7274,5196
55972,43.99396,-92.05092,5196
98576,46.84417,-122.64687,5196
75152,32.43598,-96.67444,5194
16433,41.73553,-80.14316,5193
25570,38.23508,-82.41927,5193
32686,29.36214,-82.26236,5193
42053,37.1033,-88.87606,5193
3036,42.96719,-71.25083,5191
35672,34.65106,-87.40705,5191
47306,40.20542,-85.40726,5191
54730,45.01836,-91.72143,5188
8049,39.85463,-75.03816,5186
71280,32.72344,-92.10389,5185
13068,42.49905,-76.35555,5184
32180,29.23437,-81.44521,5184
11579,40.84406,-73.64426,5183
75640,32.7152,-94.68133,5181
22974,37.96207,-78.2753,5180
48453,43.34374,-83.03493,5180
31634,31.02867,-82.7321,5179
37061,36.28918,-87.66528,5179
34217,27.48916,-82.7044,5178
24066,37.5382,-79.67822,5177
55415,44.97463,-93.2578,5177
1036,42.0638,-72.4157,5174
13605,43.80641,-76.05195,5173
6250,41.77434,-72.19669,5169
28555,34.86982,-77.24543,5169
66608,39.07984,-95.66708,5168
15530,39.94531,-78.91253,5167
48618,43.73602,-84.5584,5167
1005,42.42117,-72.10655,5166
24134,37.24595,-80.77901,5166
79035,34.68301,-102.78573,5166
13326,42.71865,-74.90374,5165
24563,37.06106,-79.27385,5164
81652,39.472,-107.67082,5164
82701,43.71185,-104.4451,5164
18507,41.35541,-75.68016,5159
15320,39.87386,-79.99768,5157
21013,39.51123,-76.49124,5157
5454,44.7056,-73.02294,5156
38865,34.78003,-88.58821,5156
70722,30.84337,-90.93244,5154
66211,38.92422,-94.6363,5153
96101,41.45803,-120.5043,5152
28901,35.20127,-83.80506,5151
72042,34.26937,-91.31567,5151
56763,48.80879,-95.34167,5150
39328,32.75012,-88.69564,5149
2738,41.7092,-70.76362,5148
18424,41.24267,-75.52234,5148
43947,39.95448,-80.78755,5147
43822,40.17409,-82.16958,5146
32508,30.35614,-87.29866,5144
32668,29.26327,-82.50321,5144
37302,35.01303,-85.01961,5139
3470,42.77869,-72.34413,5138
33070,25.00873,-80.52501,5138
92210,33.70357,-116.33953,5137
17053,40.3255,-77.03256,5135
31806,32.26147,-84.30043,5135
75561,33.517,-94.27855,5135
4281,44.2445,-70.48832,5133
32531,30.88513,-86.696,5128
72941,35.35018,-94.16214,5124
35470,32.56801,-88.09894,5123
92003,33.28701,-117.19977,5123
12123,42.52239,-73.60636,5120
13830,42.43868,-75.6295,5119
50129,42.01335,-94.3764,5119
53594,43.18291,-88.97168,5117
44612,40.63488,-81.46098,5116
45644,39.45245,-82.84176,5116
58237,48.41522,-97.40086,5116
44644,40.68691,-81.17639,5114
72933,35.33408,-94.01432,5114
47660,38.29712,-87.33191,5113
13733,42.30459,-75.4793,5112
25545,38.45847,-82.22456,5112
30557,34.48143,-83.18484,5112
74337,36.14122,-95.33505,5112
95912,39.0016,-122.07462,5112
17922,40.592,-76.11212,5111
25510,38.38832,-82.06599,5109
75638,33.01869,-94.73173,5106
87557,36.28603,-105.6331,5104
47040,38.91703,-84.92809,5103
62353,39.97277,-90.75735,5103
37616,36.22619,-82.7498,5101
49868,46.49317,-85.50586,5101
17529,40.04036,-76.10008,5100
39654,31.53716,-90.13831,5100
65656,36.79552,-93.46626,5100
37010,36.5675,-87.10894,5096
56633,47.31957,-94.50911,5095
54201,44.61987,-87.49399,5094
56636,47.40283,-93.86518,5090
97394,44.40607,-124.00258,5090
98349,47.26583,-122.77366,5090
47610,38.06041,-87.39988,5089
48023,42.70102,-82.6593,5089
58704,48.4232,-101.33152,5086
12962,44.70642,-73.60141,5084
44676,40.6891,-82.03266,5083
14871,42.03838,-76.91093,5081
6331,41.69717,-72.00109,5080
21791,39.54267,-77.18713,5080
37645,36.56275,-82.66243,5080
60163,41.88794,-87.90948,5079
23181,37.59809,-76.889,5075
61610,40.64294,-89.59882,5074
5450,44.89075,-72.79074,5073
20106,38.6871,-78.0133,5073
70343,29.55308,-90.56402,5073
48412,43.06484,-83.16932,5071
43112,39.79719,-82.70472,5070
35186,33.25699,-86.51442,5068
43731,39.72768,-82.0675,5068
40023,38.16264,-85.42367,5067
56273,45.32163,-94.96777,5066
22840,38.38642,-78.73845,5065
98359,47.43047,-122.57631,5065
38921,33.98328,-90.1425,5061
24986,37.91189,-80.19455,5057
14131,43.23556,-78.89935,5056
18661,41.08435,-75.75666,5055
37915,35.97057,-83.90002,5055
44440,41.1482,-80.78439,5055
80542,40.23431,-104.99882,5054
11942,40.84901,-72.57764,5053
25601,37.86255,-82.0026,5053
47330,39.78792,-85.02226,5051
85925,34.0162,-109.3557,5049
36010,31.66751,-85.81439,5047
70441,30.85987,-90.7489,5047
4572,44.10984,-69.36956,5044
10993,41.21011,-73.97565,5044
27544,36.20018,-78.44097,5043
48632,43.85597,-85.01954,5043
65791,36.56651,-91.49583,5042
59741,45.77265,-111.3638,5041
48416,43.21791,-82.98476,5040
15330,40.18227,-80.09492,5039
67735,39.35119,-101.76646,5039
49346,43.58616,-85.42213,5037
3290,43.12391,-71.12089,5036
10576,41.21323,-73.57289,5036
43403,41.37784,-83.63653,5036
55120,44.87259,-93.14881,5036
16025,40.94464,-79.75841,5035
12170,42.99936,-73.66234,5034
43723,39.96022,-81.5412,5034
35968,34.48095,-85.77232,5033
12143,42.48525,-73.85218,5032
24090,37.52633,-79.88921,5032
55733,46.71141,-92.36297,5032
11952,40.99716,-72.54369,5031
37150,36.54437,-85.81082,5031
55358,45.24637,-94.00049,5031
46741,41.21161,-84.95176,5030
8826,40.71912,-74.90527,5027
48109,42.28408,-83.72531,5025
38079,36.41378,-89.47032,5023
67665,38.847,-98.88022,5023
72923,35.30904,-94.28954,5023
96088,40.50983,-121.88848,5022
61911,39.70452,-88.47068,5021
85935,34.14166,-109.90453,5021
73047,35.45658,-98.31553,5018
14572,42.5669,-77.57017,5017
30434,33.02867,-82.3727,5017
49265,42.01022,-84.17432,5017
54411,45.05023,-90.02837,5017
97467,43.73557,-123.90442,5017
17004,40.59966,-77.73278,5016
44262,41.13901,-81.43492,5016
54612,44.24882,-91.50066,5015
41522,37.31644,-82.40088,5014
63127,38.53544,-90.41297,5014
22473,37.88316,-76.41386,5013
60480,41.71909,-87.87675,5009
85356,32.68933,-114.1852,5009
30346,33.92425,-84.33881,5008
53523,42.98338,-89.03172,5008
59917,48.90614,-114.91359,5008
42635,36.67601,-84.40033,5007
43756,39.68993,-81.79574,5007
97913,43.64688,-117.28131,5007
8056,39.78355,-75.25155,5006
53070,43.62429,-87.80872,5005
15135,40.29959,-79.81153,5004
28366,35.22974,-78.36317,5003
35046,32.923,-86.54127,5002
83355,42.75515,-114.72676,5002
92278,34.23505,-116.05825,5001
43025,39.96653,-82.51529,5000
35466,33.25904,-87.91554,4999
18519,41.46207,-75.63062,4997
38456,35.33464,-87.26559,4997
92823,33.92536,-117.80024,4996
52776,41.5795,-91.275,4993
43222,39.961,-83.03581,4992
77362,30.16003,-95.67237,4992
80422,39.8635,-105.53846,4992
27864,35.8075,-77.64789,4986
75124,32.32579,-95.96932,4985
49073,42.57971,-85.11717,4983
56479,46.43719,-94.78939,4983
76448,32.39257,-98.79541,4983
28634,35.97052,-80.75528,4982
54568,45.94876,-89.67546,4981
82941,42.99919,-109.90869,4981
29164,33.65699,-81.42586,4979
61846,39.97601,-87.61222,4979
32577,30.73453,-87.37471,4978
27851,35.63965,-78.02739,4977
45252,39.27352,-84.63214,4975
54548,45.86218,-89.82663,4975
14067,43.21565,-78.56644,4971
69130,40.89924,-99.96628,4971
4268,44.22842,-70.60651,4970
95722,39.00467,-121.02891,4969
60472,41.6437,-87.70836,4968
78372,27.9979,-98.09669,4967
3242,43.17365,-71.8224,4966
37370,35.35903,-84.70064,4965
8514,40.13269,-74.49811,4964
44507,41.07436,-80.65542,4964
48320,42.61274,-83.33824,4964
11940,40.80819,-72.75664,4963
81054,37.88583,-103.19493,4963
15824,41.24831,-78.83828,4962
1612,42.31037,-71.93095,4961
6092,41.87266,-72.86101,4958
24517,37.14532,-79.23258,4958
27243,36.07821,-79.1945,4958
22849,38.5256,-78.6253,4957
24088,36.89492,-80.0798,4957
31063,32.29249,-83.9648,4954
75173,33.05986,-96.38673,4953
41007,38.89289,-84.30788,4952
95446,38.52525,-123.00423,4951
22936,38.1671,-78.49974,4950
31068,32.33226,-84.10704,4950
36756,32.69327,-87.29873,4949
97133,45.68719,-123.02861,4948
99109,48.29787,-117.69852,4948
44243,41.14793,-81.34046,4946
43044,40.05145,-83.56423,4944
5346,43.02337,-72.53043,4942
66032,38.2806,-95.27237,4942
97106,45.65419,-123.13417,4942
24260,37.02291,-82.00059,4940
25159,38.50186,-81.7806,4939
67871,38.49162,-100.91145,4939
48884,43.20731,-85.04249,4938
70431,30.61211,-89.97215,4937
29847,33.69941,-81.84878,4936
56549,46.85287,-96.31285,4934
65360,38.51989,-93.51334,4932
3858,42.86839,-71.04357,4930
37826,35.55825,-84.58984,4930
70591,30.25604,-92.8397,4929
8343,39.64057,-75.1699,4927
32466,30.38618,-85.464,4927
48763,44.25017,-83.61441,4927
24910,37.74173,-80.66835,4926
61016,42.19761,-88.94704,4925
67026,37.51047,-97.49239,4925
93272,36.04818,-119.34535,4925
32580,30.50337,-86.50942,4924
53033,43.23716,-88.25634,4924
95692,39.04699,-121.40471,4924
37353,35.12288,-84.9855,4921
62239,38.528,-90.1803,4919
12522,41.72693,-73.58893,4918
78234,29.46108,-98.43715,4917
75851,31.09458,-95.49555,4916
2717,41.75405,-70.98312,4914
27563,36.4312,-78.23343,4914
72529,36.29696,-91.56676,4912
7627,40.95504,-73.95678,4911
33043,24.70563,-81.3587,4911
1608,42.2621,-71.80145,4910
18054,40.35321,-75.43824,4909
18452,41.48387,-75.58951,4909
23690,37.21829,-76.52371,4908
43061,40.28775,-83.20256,4908
46793,41.46106,-85.01928,4908
52730,41.77366,-90.34364,4906
51247,43.19259,-96.33723,4905
31645,31.06245,-83.21846,4904
6043,41.76647,-72.43903,4902
46590,41.21612,-85.80862,4902
57013,43.28595,-96.62178,4901
95669,38.49522,-120.89157,4899
27379,36.37653,-79.34653,4898
44304,41.08585,-81.50908,4897
75656,33.01471,-94.58686,4897
19953,39.15145,-75.69695,4896
15342,40.24533,-80.22061,4892
40150,37.87458,-85.68799,4892
50324,41.60471,-93.71273,4889
32008,29.90351,-82.90311,4887
49106,41.93452,-86.55105,4887
16159,41.15967,-80.46858,4885
27011,36.21649,-80.69728,4885
54667,43.66703,-90.86166,4885
60964,41.03401,-87.7418,4884
68822,41.38899,-99.62766,4883
84318,41.80167,-111.80422,4883
96013,40.97495,-121.68316,4883
53061,43.94588,-88.11803,4882
8525,40.39641,-74.78185,4881
22844,38.65886,-78.66038,4881
45865,40.39379,-84.37219,4881
64105,39.10599,-94.58985,4881
56621,47.40975,-95.41597,4880
64844,36.91388,-94.24038,4880
91708,33.95141,-117.64506,4880
61275,41.60016,-90.29781,4878
62951,37.82637,-88.92609,4878
17516,39.93773,-76.38703,4875
2642,41.83976,-69.97711,4873
79027,34.49238,-102.3378,4873
79838,31.49362,-106.17024,4872
35582,34.48577,-88.09536,4871
29128,34.0963,-80.53268,4869
86335,34.65216,-111.68044,4868
41169,38.52232,-82.71316,4867
1373,42.47292,-72.61516,4866
71110,32.50289,-93.63027,4862
13053,42.47513,-76.26471,4861
53032,43.44708,-88.6234,4860
78025,30.07971,-99.28562,4860
96717,21.55556,-157.89605,4860
8029,39.84097,-75.06717,4858
32324,30.65635,-84.79126,4858
49454,43.95208,-86.28638,4858
12887,43.54504,-73.37471,4857
39069,31.6836,-91.04038,4856
50156,41.90349,-93.80001,4856
909,18.44131,-66.06866,4855
43431,41.38998,-83.33964,4855
46118,39.65317,-86.52394,4855
71968,34.52719,-93.29767,4855
15626,40.40868,-79.57592,4854
46347,41.30502,-87.00859,4854
68355,40.11677,-95.56702,4853
29042,33.30735,-81.14723,4850
71857,33.80422,-93.34795,4849
61910,39.67283,-88.30035,4848
1773,42.42572,-71.31013,4847
21710,39.29652,-77.44941,4847
67951,37.1639,-101.33486,4847
71837,33.25543,-93.85693,4843
26351,38.92846,-80.84479,4842
60165,41.90328,-87.88056,4842
17724,41.63827,-76.80034,4840
29470,32.81904,-80.23855,4840
65610,37.03897,-93.52986,4838
40831,36.76457,-83.33454,4837
52247,41.51503,-91.71774,4837
35072,33.08985,-86.06057,4835
47138,38.68215,-85.59759,4834
49455,43.60976,-86.36723,4832
13407,42.9677,-74.94087,4830
36726,31.97043,-87.27532,4828
41171,38.09336,-83.08901,4828
47106,38.46071,-85.90326,4825
78401,27.79734,-97.40118,4823
70085,29.81629,-89.76127,4822
16316,41.6012,-80.29958,4821
12946,44.23162,-73.98903,4819
30629,34.07779,-83.11625,4817
8027,39.82883,-75.29345,4816
74120,36.1504,-95.97689,4816
92382,34.20604,-117.11276,4816
98365,47.89545,-122.70271,4816
